name,category,address,hours,rating,avg_bill,middle_coffee_cup
Country Yard,Паб,"Санкт - Петербург , Стойкости , 8 , ТЦ « Ладога »",пн - вс 16.00 – 4.00,,До 700 рублей средний чек,
Cowboy Bar,Бар,"Санкт - Петербург , просп.Металлистов , 99",круглосуточно,,До 700 рублей средний чек,
Crab Meet,Кафе,"Санкт - Петербург , Большой просп.В.О., 16 / 14б , Василеостровский рынок",пн - вс 12.00 – 23.00,,700 – 1700 рублей средний чек,
Crab Story,Ресторан,"Санкт - Петербург , Разъезжая , 12","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 0.00",,700 – 1700 рублей средний чек,
Craft,Ресторан,"Санкт - Петербург , Шамшева , 15б","пн - чт , вс 15.00 – 2.00 , пт - сб 15.00 – 4.00",,,
Craft Brew Café,Бар,"Санкт - Петербург , М.Морская , 15","пн - чт , вс 11.00 – 1.00 , пт - сб 11.00 – 3.00",,700 – 1700 рублей средний чек,
Craft Lab,Кафе,"Санкт - Петербург , Русановская , 17 , корп.1","пн - чт , вс 11.00 – 23.00 , пт - сб 11.00 – 0.00",,До 700 рублей средний чек,
Crazy Hunter,"бар, паб","Санкт - Петербург , Расстанная , 2 , корп.1 , отель « Бристоль »",пн - вс 7.30 – 23.00,,700 – 1700 рублей средний чек,
Crazy Sushi,Ресторан,"Санкт - Петербург , Рубинштейна , 6","пн - чт , вс 14.00 – 3.00 , пт - сб 14.00 – 6.00",,700 – 1700 рублей средний чек,
Crazy Wine,Бар,"Санкт - Петербург , Кожевенная линия , 34а , пространство « Исткабель »",пн - вс 14.00 – 2.00,,700 – 1700 рублей средний чек,
Crevette,Ресторан,"Санкт - Петербург , Кожевенная линия , 30 , культурный квартал « Брусницын »",вт - вс 13.00 – 23.00,,1700 – 3000 рублей средний чек,
Crispy Pizza,Ресторан,"Санкт - Петербург , Кожевенная линия , 40 , литера А , пространство « Севкабель порт »",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Crispy Pizza,Ресторан,"Санкт - Петербург , просп.Медиков , 9б",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Cristal,Ресторан,"Санкт - Петербург , Синопская наб., 10","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 1.00",,1700 – 3000 рублей средний чек,
Crouton,Ресторан,,пн - вс 10.00 – 19.00,,,
Crow Bar,Бар,"Санкт - Петербург , Лахтинская , 4","пн - чт , вс 15.00 – 0.00 , пт - сб 15.00 – 2.00",,,
Cruise by Kuznyahouse,Ресторан,"Санкт - Петербург , Английская наб., причал напротив дома 58","в теплое время года : пн - вс 12.00 – 14.00 , 14.45 – 16.45 , 17.30 – 19.30 , 20.30 – 22.30 , 23.30 – 2.00",,700 – 1700 рублей средний чек,
Crumbs,Кофейня,"Санкт - Петербург , Социалистическая , 15","пн - пт 9.00 – 20.00 , сб - вс 10.00 – 20.00",,,
Cuba,Ресторан,"Санкт - Петербург , Парашютная , 52",пн - вс 12.00 – 23.00,,700 – 1700 рублей средний чек,
Cuba Café,Ресторан,"Санкт - Петербург , Кузнечный пер., 14а",пн - вс 11.00 – 1.00,,До 700 рублей средний чек,
Cubar,Бар,"Санкт - Петербург , просп.Чернышевского , 9",пн - вс 12.00 – 23.00,,700 – 1700 рублей средний чек,
Culinaryon,Кулинарная студия,"Санкт - Петербург , наб.реки Мойки , 73 , универмаг Au Pont Rouge , 6 этаж",пн - вс 10.00 – 22.00,,,
Cum Grano Salis,Ресторан,"Санкт - Петербург , Александра Блока , 8 , гостиница « Адмиралтейская »",пн - вс 7.30 – 0.00,,700 – 1700 рублей средний чек,
Cup in Cup,Кофейня,"Санкт - Петербург , Декабристов , 20","пн - пт 9.00 – 22.00 , сб - вс 10.00 – 21.00",,,
Curry House,Ресторан,"Санкт - Петербург , Глинки , 3 – 5 – 7",пн - вс 12.00 – 23.00,,700 – 1700 рублей средний чек,
Dacha,Банкетный зал,"Санкт - Петербург , Нахимова , 8",пн - вс 12.00 – 23.00,,700 – 1700 рублей средний чек,
Dadabar,Бар,"Санкт - Петербург , Кожевенная линия , 30 , культурный квартал « Брусницын »","пн - чт , вс 13.00 – 23.00 , пт - сб 13.00 – 2.00",,700 – 1700 рублей средний чек,
Daisy Smoke,Ресторан,"Санкт - Петербург , Маяковского , 27",пн - вс 16.00 – 6.00,,,
Da Manu,Ресторан,"Санкт - Петербург , Б.Морская , 36",пн - вс 12.00 – 0.00,,1700 – 3000 рублей средний чек,
Daner Pizza Spot,Ресторан,"Санкт - Петербург , Некрасова , 52 , Мальцевский рынок",пн - вс 13.00 – 22.00,,До 700 рублей средний чек,
Dans le noir ?,Бар,"Санкт - Петербург , Биржевой пер., 2 - 4 , Sokos отель Palace Bridge",ср - вс 11.00 – 23.00,,1700 – 3000 рублей средний чек,
D.Ar,Ресторан,"Санкт - Петербург , Рижский просп., 3",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
Darmagi Specialty Coffee & Cocktail Bar,Бар,"Санкт - Петербург , Каменноостровский просп., 42","вт , вс 12.00 – 23.00 , ср - пт 12.00 – 6.00 , сб 15.00 – 6.00",,700 – 1700 рублей средний чек,
Davego,Банкетный зал,"Санкт - Петербург , Заставская , 22а , БЦ « Мегапарк »",по предварительной договоренности,,До 700 рублей средний чек,
Da Vincenzo,Ресторан,"Санкт - Петербург , Короленко , 3",пн - вс 12.00 – 23.00,,700 – 1700 рублей средний чек,
De Clie,Кафе,"Санкт - Петербург , Кронверкский просп., 27",пн - вс 11.00 – 23.30,,700 – 1700 рублей средний чек,
Dede ' s Kitchen,Кофейня,"Санкт - Петербург , Лиговский просп., 50 , корп.17",пн - сб 10.00 – 20.00,,До 700 рублей средний чек,
Deep Emotion,Ресторан,"Санкт - Петербург , Невский просп., 81","пн - чт , вс 13.00 – 1.00 , пт - сб 13.00 – 3.00",,,
De la Riva,Бар,"Санкт - Петербург , Синопская наб., 66",пн - вс 6.30 – 23.00,,700 – 1700 рублей средний чек,
Delmar,Кафе,"Санкт - Петербург , пос.Комарово , Приморское ш., 496",круглосуточно,,700 – 1700 рублей средний чек,
Delmar,Кафе,"Санкт - Петербург , просп.Славы , 43 / 49",круглосуточно,,700 – 1700 рублей средний чек,
Delmar,Кафе,"Санкт - Петербург , Невский просп., 52",круглосуточно,,700 – 1700 рублей средний чек,
Delmar,Кафе,"Санкт - Петербург , Туристская , 34",круглосуточно,,700 – 1700 рублей средний чек,
Delmar,Кафе,"Санкт - Петербург , Шлиссельбургский просп., 7 , корп.2",круглосуточно,,700 – 1700 рублей средний чек,
Department 57,Ресторан,"Санкт - Петербург , пл.Ломоносова , 3","пн - чт , вс 12.00 – 2.00 , пт - сб 12.00 – 6.00",,1700 – 3000 рублей средний чек,
Depeche Mode bar,Бар,"Санкт - Петербург , пер.Гривцова , 2",пн - вс 17.00 – 2.00,,,
Dequfo,Кафе,"Санкт - Петербург , просп.Тореза , 77 , корп.1","пн - пт 9.00 – 22.00 , сб - вс 10.00 – 22.00",,700 – 1700 рублей средний чек,
Dessert House,Кондитерская,"Санкт - Петербург , Всеволожский р - н , дер.Янино , Новая , 14а",пн - вс 10.00 – 20.00,,,
Devil Taco,Стритфуд,"Санкт - Петербург , Гражданская , 13 – 15 , арт - кластер « Бертгольд - центр »","пн - пт 10.00 – 0.00 , сб - вс 12.00 – 0.00",,До 700 рублей средний чек,
Dhaba,Ресторан,"Санкт - Петербург , Некрасова , 8",пн - вс 12.00 – 23.00,,700 – 1700 рублей средний чек,
Dim Sum Now,Ресторан,"Санкт - Петербург , Кирочная , 12",пн - вс 12.00 – 23.00,,До 700 рублей средний чек,
Diner,Столовая,"Санкт - Петербург , наб.реки Фонтанки , 29","пн - пт 9.00 – 22.00 , сб - вс 10.00 – 22.00",,До 700 рублей средний чек,
Dini Di,Кондитерская,"Санкт - Петербург , ​ Кременчугская , 13 , корп.1","пн - пт 10.00 – 22.00 , сб - вс 11.00 – 22.00",,,
Dion Lounge Bar,Ресторан,"Санкт - Петербург , Боровая , 7","пн - чт , вс 15.00 – 2.00 , пт - сб 15.00 – 6.00",,,
Discount,Караоке,"Санкт - Петербург , Ленинский просп., 121",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Dnevnik,Кофейня,"Санкт - Петербург , Восстания , 55",пн - вс 10.00 – 0.00,,700 – 1700 рублей средний чек,
Dobrow,Ресторан,"Санкт - Петербург , Ефимова , 3 , ТК « Сенная »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Docker,Бар,"Санкт - Петербург , Гжатская , 22 , корп.4","пн - чт , вс 17.00 – 0.00 , пт - сб 17.00 – 2.00",,,
Dog & Duck,Паб,"Санкт - Петербург , просп.Стачек , 69",пн - вс 12.00 – 2.00,,700 – 1700 рублей средний чек,
Dogs,Стритфуд,"Санкт - Петербург , Некрасова , 23","пн - чт , вс 13.00 – 23.00 , пт - сб 13.00 – 1.00",,До 700 рублей средний чек,
Dog ' s Drum,Бар,"Санкт - Петербург , Большой просп.П.С., 41 , литера Б",пн - вс 17.30 – 4.00,,,
Dolce,Кондитерская,"Санкт - Петербург , Приморский просп., 72 , ТЦ « Питер - ленд »",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
Dolce,Кофейня,"Санкт - Петербург , ​ Дальневосточный просп., 60","пн - пт 8.00 – 20.00 , сб - вс 10.00 – 20.00",,,
Dolce vita,Кондитерская,"Санкт - Петербург , 9 - я Советская , 11 – 13",пн - вс 9.00 – 21.00,,,
Dolci Café,Кондитерская,"Санкт - Петербург , Большой просп.П.С., 58 , галерея Apriori , 3 этаж",пн - вс 8.30 – 21.00,,700 – 1700 рублей средний чек,
