name,category,address,hours,rating,avg_bill,middle_coffee_cup
Eleven,Ресторан,"Новосибирск , ​ Николаева , 11 / 5","пн - чт , вс 16.00 – 0.00 , пт - сб 16.00 – 2.00",,700 – 1700 рублей средний чек,
Elliniko,Ресторан,"Новосибирск , Красный просп., 22","вт - пт 15.00 – 0.00 , сб 12.00 – 0.00 , вс 12.00 – 22.00",,1700 – 3000 рублей средний чек,
Esquisse,Кафе,"Новосибирск , Инженерная , 4а",пн - пт 9.00 – 17.00,,До 700 рублей средний чек,
Europe,Банкетный зал,"Новосибирск , Коммунистическая , 6 , БЦ « Антарес »",по предварительной договоренности,,,
Event City,Ресторан,,,,,
Fabrica Pizza,Ресторан,"Новосибирск , ​ Ильича , 8",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
Family Hall,Банкетный зал,"Новосибирск , Толмачевская , 43 / 4",по предварительной договоренности,,,
Federico Fellini,Ресторан,"Новосибирск , Романова , 27","пн - чт , вс 12.00 – 0.00",,1700 – 3000 рублей средний чек,
Fellini,Ресторан,"Новосибирск , Вокзальная магистраль , 15","пн - чт 11.00 – 23.00 , пт 11.00 – 0.00 , сб 12.00 – 0.00 , вс 12.00 – 22.00",,700 – 1700 рублей средний чек,
Formaggio,Ресторан,"Новосибирск , Вилюйская , 11","пн - чт , вс 12.00 – 21.00 , пт - сб 12.00 – 23.00",,700 – 1700 рублей средний чек,
Forum,Банкетный зал,"Новосибирск , Инская , 56",по предварительной договоренности,,,
Fresco,Кафе,"Новосибирск , Станционная , 104 , Экспоцентр , 1 этаж",пн - пт 11.00 – 16.00,,До 700 рублей средний чек,
Friends Above,Ресторан,"Новосибирск , Красный просп., 22","в теплое время года : пн - чт , вс 16.00 – 2.00 , пт - сб 14.00 – 4.00",,700 – 1700 рублей средний чек,
Fry Street Food Pub,Бар,"Новосибирск , Ленина , 6 , корп.1","пн - чт 12.00 – 2.00 , пт 12.00 – 4.00 , сб 14.00 – 4.00 , вс 14.00 – 2.00",,До 700 рублей средний чек,
Gelatte,Кафе,"Новосибирск , Ядринцевская , 72","пн 9.00 – 20.00 , вт - пт 9.00 – 22.00 , сб - вс по предварительной договоренности",,До 700 рублей средний чек,
Golden Rose,Банкетный зал,"Новосибирск , Бориса Богаткова , 138",по предварительной договоренности,,,
Goodman,Ресторан,"Новосибирск , Советская , 5 , БЦ « Кронос »",пн - вс 12.00 – 0.00,,1700 – 3000 рублей средний чек,
Grand,Кафе,"Новосибирск , Станиславского , 3 / 1 , цокольный этаж",пн - вс 10.00 – 0.00,,700 – 1700 рублей средний чек,
Grand Family,Кафе,"Новосибирск , ​ Романтиков , 8 / 1",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
Grek Lounge,Ресторан,"Новосибирск , Гоголя , 51",пн - вс 15.00 и до последнего посетителя,,,
Gril Fest,Фастфуд,"Новосибирск , Большевистская , 12",пн - вс 7.30 – 19.00,,До 700 рублей средний чек,
Grill Food,Фастфуд,"Новосибирск , Восход , 1а",пн - пт 9.00 – 20.00,,До 700 рублей средний чек,
Grill House,Фастфуд,"Новосибирск , ​ Гурьевская , 68 / 1","пн - сб 11.00 – 23.00 , вс 12.00 – 23.00",,До 700 рублей средний чек,
Grill House,Фастфуд,"Новосибирск , ​ Никитина , 41","пн - сб 11.00 – 23.00 , вс 12.00 – 23.00",,До 700 рублей средний чек,
Grill House,Фастфуд,"Новосибирск , ​ Никитина , 145б , корп.1",пн - сб 11.00 – 20.00,,До 700 рублей средний чек,
Guevara,Бар,"Новосибирск , Советская , 18","пн - вт , чт 12.00 – 2.00 , ср - чт 12.00 – 4.00 , пт - сб 12.00 – 6.00",,700 – 1700 рублей средний чек,
Guilty,Бар,"Новосибирск , Красный просп., 22","пн - чт , вс 18.00 – 2.00 , пт - сб 18.00 – 7.00",,До 700 рублей средний чек,
Gurmanna,Кондитерская,"Новосибирск , ​ Фрунзе , 15а",вт - вс 10.00 – 20.00,,До 700 рублей средний чек,
Gusi в Академе,"бар, паб","Новосибирск , Николаева , 12 / 2 , 1 этаж","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Gusi в городе,"бар, паб","Новосибирск , пл.Карла Маркса , 1 / 1","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Gusto Pizza,Ресторан,"Новосибирск , Кубовая , 103 / 2 , ТЦ « Стрижи »",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
Gusto Pizza,Ресторан,"Новосибирск , Петухова , 91",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Gusto.V,Ресторан,"Новосибирск , Дуси Ковальчук , 394",пн - вс 14.00 – 2.00,,,
Habibi Food,Ресторан,"Новосибирск , Фрунзе , 51",пн - вс 8.00 – 2.00,,До 700 рублей средний чек,
Habibi Food,Ресторан,"Новосибирск , Восход , 1а",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
Habibi Food,Ресторан,"Новосибирск , пл.Труда , 1 , корп.2",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
Habibi Food,Ресторан,"Новосибирск , Челюскинцев , 50",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Habibi Food,Ресторан,"Новосибирск , Свечникова , 1 , корп.1",круглосуточно,,До 700 рублей средний чек,
Habibi Food,Ресторан,"Новосибирск , Красный просп., 45 / 1",круглосуточно,,До 700 рублей средний чек,
Habibi Food,Ресторан,"Новосибирск , ​ Объединения , 23 / 2 , корп.1",круглосуточно,,До 700 рублей средний чек,
Hammersmith and Bros,Паб,"Новосибирск , Красный просп., 37","пн - чт , вс 12.00 – 1.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Han San,Кафе,"Новосибирск , Державина , 28 , цокольный этаж",пн - сб 10.00 – 20.00,,До 700 рублей средний чек,
Harat ' s,Паб,"Новосибирск , Советская , 18","пн - чт , вс 12.00 – 2.00 , пт - сб 12.00 – 6.00",,700 – 1700 рублей средний чек,
"Hello , Pizza",Ресторан,"Новосибирск , ​ Татьяны Снежиной , 40",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
Hide Bar,Бар,"Новосибирск , Коммунистическая , 35","пн - чт , вс 18.00 – 2.00 , пт - сб 18.00 – 4.00",,700 – 1700 рублей средний чек,
Hollander Pub,Бар,"Новосибирск , ​ Жуковского , 96 / 2",круглосуточно,,700 – 1700 рублей средний чек,
Hookah Place Novosibirsk,Ресторан,"Новосибирск , Ядринцевская , 18","пн - чт , вс 14.00 – 2.00 , пт - сб 14.00 – 4.00",,,
Huong Sen,Ресторан,"Новосибирск , Фрунзе , 19 / 1",пн - сб 11.00 – 21.00,,До 700 рублей средний чек,
I dolci,Кофейня,"Новосибирск , Ипподромская , 8",пн - вс 8.00 – 21.00,,,
Il Патио,Ресторан,"Новосибирск , Красный просп., 29 / 1 , ТЦ « Пирамида »","пн - чт , вс 8.00 – 1.00 , пт - сб 8.00 – 0.00",,700 – 1700 рублей средний чек,
Il Патио,Ресторан,"Новосибирск , Ватутина , 107 , ТЦ « Мега Новосибирск »",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Il Патио,Ресторан,"Новосибирск , Военная , 5 , ТРЦ « Аура »","пн - чт , вс 10.00 – 22.00 , пт - сб 10.00 – 23.00",,700 – 1700 рублей средний чек,
Il Патио,Ресторан,"Новосибирск , Красный просп., 29","пн - чт , вс 8.00 – 1.00 , пт - сб 8.00 – 3.00",,700 – 1700 рублей средний чек,
Italiano,Ресторан,"Новосибирск , аэропорт Обь - 4",круглосуточно,,700 – 1700 рублей средний чек,
Jawsspot,Бар,"Новосибирск , Максима Горького , 54","пн - чт , вс 15.00 – 1.00 , пт - сб 15.00 – 3.00",,,
Jazz Club,Бар,"Новосибирск , Челюскинцев , 14 / 2","пн - чт , вс 11.00 – 0.00 , пт - сб 11.00 – 2.00",,700 – 1700 рублей средний чек,
John Gregor Old Pub,Паб,"Новосибирск , Ленина , 8","пн - чт 12.00 – 0.00 , пт 12.00 – 2.00 , сб 14.00 – 2.00 , вс 14.00 – 0.00",,700 – 1700 рублей средний чек,
Jonathan,Бар,"Новосибирск , Красный просп., 22 , 1 этаж","пн - чт 12.00 – 0.00 , пт 12.00 – 2.00 , сб 14.00 – 2.00 , вс 14.00 – 0.00",,700 – 1700 рублей средний чек,
Kabančik,Ресторан,"Новосибирск , Восход , 32","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 0.00",,700 – 1700 рублей средний чек,
Kannam Chicken,Ресторан,"Новосибирск , Троллейная , 130а , ТРЦ « Континент »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Kebab Grill,Ресторан,"Новосибирск , Фрунзе , 238 , ТРЦ « Сибирский молл », 1 этаж",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Kellers,Бар,"Новосибирск , Шевченко , 31а",пн - сб 12.00 – 0.00,,700 – 1700 рублей средний чек,
KFC,Фастфуд,"Новосибирск , Красный просп., 29",круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Новосибирск , Красный просп., 101 , ТРК « Ройял - парк », 2 этаж",пн - вс 10.00 – 0.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Новосибирск , Вокзальная магистраль , 1 , Marins Park Hotel Novosibirsk",круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Новосибирск , Фрунзе , 238 , ТРЦ « Сибирский молл »",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Новосибирск , просп.Карла Маркса , 24","пн - пт 8.00 – 0.00 , сб - вс 10.00 – 0.00",,До 700 рублей средний чек,
KFC,Фастфуд,"Новосибирск , Ватутина , 107 , ТЦ « Мега Новосибирск »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Новосибирск , пл.Карла Маркса , 2 , ТЦ Festival Gallery","пн - пт 8.00 – 0.00 , сб - вс 9.00 – 0.00",,До 700 рублей средний чек,
